Temperatura;Kernel;Modelo;Passo;Coeficientes
2;1;Linear.TmpMedia;287;0,0833333333333333
0;1;Linear.Univariado;287;0,0833333333333333
1;0;Radial.TmpMaxima;287;0,0833333333333333
3;0;Radial.TmpMaxMin;287;0,0833333333333333
2;0;Radial.TmpMedia;287;0,0833333333333333
0;0;Radial.Univariado;287;0,0833333333333333
1;2;RedeNeural.TmpMaxima;287;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;287;0,0833333333333333
2;2;RedeNeural.TmpMedia;287;0,0833333333333333
0;2;RedeNeural.Univariado;287;0,0833333333333333
NA;NA;(Intercept);288;0
1;1;Linear.TmpMaxima;288;0,0833333333333333
3;1;Linear.TmpMaxMin;288;0,0833333333333333
2;1;Linear.TmpMedia;288;0,0833333333333333
0;1;Linear.Univariado;288;0,0833333333333333
1;0;Radial.TmpMaxima;288;0,0833333333333333
3;0;Radial.TmpMaxMin;288;0,0833333333333333
2;0;Radial.TmpMedia;288;0,0833333333333333
0;0;Radial.Univariado;288;0,0833333333333333
1;2;RedeNeural.TmpMaxima;288;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;288;0,0833333333333333
2;2;RedeNeural.TmpMedia;288;0,0833333333333333
0;2;RedeNeural.Univariado;288;0,0833333333333333
NA;NA;(Intercept);289;0
1;1;Linear.TmpMaxima;289;0,0833333333333333
3;1;Linear.TmpMaxMin;289;0,0833333333333333
2;1;Linear.TmpMedia;289;0,0833333333333333
0;1;Linear.Univariado;289;0,0833333333333333
1;0;Radial.TmpMaxima;289;0,0833333333333333
3;0;Radial.TmpMaxMin;289;0,0833333333333333
2;0;Radial.TmpMedia;289;0,0833333333333333
0;0;Radial.Univariado;289;0,0833333333333333
1;2;RedeNeural.TmpMaxima;289;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;289;0,0833333333333333
2;2;RedeNeural.TmpMedia;289;0,0833333333333333
0;2;RedeNeural.Univariado;289;0,0833333333333333
NA;NA;(Intercept);290;0
1;1;Linear.TmpMaxima;290;0,0833333333333333
3;1;Linear.TmpMaxMin;290;0,0833333333333333
2;1;Linear.TmpMedia;290;0,0833333333333333
0;1;Linear.Univariado;290;0,0833333333333333
1;0;Radial.TmpMaxima;290;0,0833333333333333
3;0;Radial.TmpMaxMin;290;0,0833333333333333
2;0;Radial.TmpMedia;290;0,0833333333333333
0;0;Radial.Univariado;290;0,0833333333333333
1;2;RedeNeural.TmpMaxima;290;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;290;0,0833333333333333
2;2;RedeNeural.TmpMedia;290;0,0833333333333333
0;2;RedeNeural.Univariado;290;0,0833333333333333
NA;NA;(Intercept);291;0
1;1;Linear.TmpMaxima;291;0,0833333333333333
3;1;Linear.TmpMaxMin;291;0,0833333333333333
2;1;Linear.TmpMedia;291;0,0833333333333333
0;1;Linear.Univariado;291;0,0833333333333333
1;0;Radial.TmpMaxima;291;0,0833333333333333
3;0;Radial.TmpMaxMin;291;0,0833333333333333
2;0;Radial.TmpMedia;291;0,0833333333333333
0;0;Radial.Univariado;291;0,0833333333333333
1;2;RedeNeural.TmpMaxima;291;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;291;0,0833333333333333
2;2;RedeNeural.TmpMedia;291;0,0833333333333333
0;2;RedeNeural.Univariado;291;0,0833333333333333
NA;NA;(Intercept);292;0
1;1;Linear.TmpMaxima;292;0,0833333333333333
3;1;Linear.TmpMaxMin;292;0,0833333333333333
2;1;Linear.TmpMedia;292;0,0833333333333333
0;1;Linear.Univariado;292;0,0833333333333333
1;0;Radial.TmpMaxima;292;0,0833333333333333
3;0;Radial.TmpMaxMin;292;0,0833333333333333
2;0;Radial.TmpMedia;292;0,0833333333333333
0;0;Radial.Univariado;292;0,0833333333333333
1;2;RedeNeural.TmpMaxima;292;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;292;0,0833333333333333
2;2;RedeNeural.TmpMedia;292;0,0833333333333333
0;2;RedeNeural.Univariado;292;0,0833333333333333
NA;NA;(Intercept);293;0
1;1;Linear.TmpMaxima;293;0,0833333333333333
3;1;Linear.TmpMaxMin;293;0,0833333333333333
2;1;Linear.TmpMedia;293;0,0833333333333333
0;1;Linear.Univariado;293;0,0833333333333333
1;0;Radial.TmpMaxima;293;0,0833333333333333
3;0;Radial.TmpMaxMin;293;0,0833333333333333
2;0;Radial.TmpMedia;293;0,0833333333333333
0;0;Radial.Univariado;293;0,0833333333333333
1;2;RedeNeural.TmpMaxima;293;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;293;0,0833333333333333
2;2;RedeNeural.TmpMedia;293;0,0833333333333333
0;2;RedeNeural.Univariado;293;0,0833333333333333
NA;NA;(Intercept);294;0
1;1;Linear.TmpMaxima;294;0,0833333333333333
3;1;Linear.TmpMaxMin;294;0,0833333333333333
2;1;Linear.TmpMedia;294;0,0833333333333333
0;1;Linear.Univariado;294;0,0833333333333333
1;0;Radial.TmpMaxima;294;0,0833333333333333
3;0;Radial.TmpMaxMin;294;0,0833333333333333
2;0;Radial.TmpMedia;294;0,0833333333333333
0;0;Radial.Univariado;294;0,0833333333333333
1;2;RedeNeural.TmpMaxima;294;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;294;0,0833333333333333
2;2;RedeNeural.TmpMedia;294;0,0833333333333333
0;2;RedeNeural.Univariado;294;0,0833333333333333
NA;NA;(Intercept);295;0
1;1;Linear.TmpMaxima;295;0,0833333333333333
3;1;Linear.TmpMaxMin;295;0,0833333333333333
2;1;Linear.TmpMedia;295;0,0833333333333333
0;1;Linear.Univariado;295;0,0833333333333333
1;0;Radial.TmpMaxima;295;0,0833333333333333
3;0;Radial.TmpMaxMin;295;0,0833333333333333
2;0;Radial.TmpMedia;295;0,0833333333333333
0;0;Radial.Univariado;295;0,0833333333333333
1;2;RedeNeural.TmpMaxima;295;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;295;0,0833333333333333
2;2;RedeNeural.TmpMedia;295;0,0833333333333333
0;2;RedeNeural.Univariado;295;0,0833333333333333
NA;NA;(Intercept);296;0
1;1;Linear.TmpMaxima;296;0,0833333333333333
3;1;Linear.TmpMaxMin;296;0,0833333333333333
2;1;Linear.TmpMedia;296;0,0833333333333333
0;1;Linear.Univariado;296;0,0833333333333333
1;0;Radial.TmpMaxima;296;0,0833333333333333
3;0;Radial.TmpMaxMin;296;0,0833333333333333
2;0;Radial.TmpMedia;296;0,0833333333333333
0;0;Radial.Univariado;296;0,0833333333333333
1;2;RedeNeural.TmpMaxima;296;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;296;0,0833333333333333
2;2;RedeNeural.TmpMedia;296;0,0833333333333333
0;2;RedeNeural.Univariado;296;0,0833333333333333
NA;NA;(Intercept);297;0
1;1;Linear.TmpMaxima;297;0,0833333333333333
3;1;Linear.TmpMaxMin;297;0,0833333333333333
2;1;Linear.TmpMedia;297;0,0833333333333333
0;1;Linear.Univariado;297;0,0833333333333333
1;0;Radial.TmpMaxima;297;0,0833333333333333
3;0;Radial.TmpMaxMin;297;0,0833333333333333
2;0;Radial.TmpMedia;297;0,0833333333333333
0;0;Radial.Univariado;297;0,0833333333333333
1;2;RedeNeural.TmpMaxima;297;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;297;0,0833333333333333
2;2;RedeNeural.TmpMedia;297;0,0833333333333333
0;2;RedeNeural.Univariado;297;0,0833333333333333
NA;NA;(Intercept);298;0
1;1;Linear.TmpMaxima;298;0,0833333333333333
3;1;Linear.TmpMaxMin;298;0,0833333333333333
2;1;Linear.TmpMedia;298;0,0833333333333333
0;1;Linear.Univariado;298;0,0833333333333333
1;0;Radial.TmpMaxima;298;0,0833333333333333
3;0;Radial.TmpMaxMin;298;0,0833333333333333
2;0;Radial.TmpMedia;298;0,0833333333333333
0;0;Radial.Univariado;298;0,0833333333333333
1;2;RedeNeural.TmpMaxima;298;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;298;0,0833333333333333
2;2;RedeNeural.TmpMedia;298;0,0833333333333333
0;2;RedeNeural.Univariado;298;0,0833333333333333
NA;NA;(Intercept);299;0
1;1;Linear.TmpMaxima;299;0,0833333333333333
3;1;Linear.TmpMaxMin;299;0,0833333333333333
2;1;Linear.TmpMedia;299;0,0833333333333333
0;1;Linear.Univariado;299;0,0833333333333333
1;0;Radial.TmpMaxima;299;0,0833333333333333
3;0;Radial.TmpMaxMin;299;0,0833333333333333
2;0;Radial.TmpMedia;299;0,0833333333333333
0;0;Radial.Univariado;299;0,0833333333333333
1;2;RedeNeural.TmpMaxima;299;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;299;0,0833333333333333
2;2;RedeNeural.TmpMedia;299;0,0833333333333333
0;2;RedeNeural.Univariado;299;0,0833333333333333
NA;NA;(Intercept);300;0
1;1;Linear.TmpMaxima;300;0,0833333333333333
3;1;Linear.TmpMaxMin;300;0,0833333333333333
2;1;Linear.TmpMedia;300;0,0833333333333333
0;1;Linear.Univariado;300;0,0833333333333333
1;0;Radial.TmpMaxima;300;0,0833333333333333
3;0;Radial.TmpMaxMin;300;0,0833333333333333
2;0;Radial.TmpMedia;300;0,0833333333333333
0;0;Radial.Univariado;300;0,0833333333333333
1;2;RedeNeural.TmpMaxima;300;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;300;0,0833333333333333
2;2;RedeNeural.TmpMedia;300;0,0833333333333333
0;2;RedeNeural.Univariado;300;0,0833333333333333
NA;NA;(Intercept);301;0
1;1;Linear.TmpMaxima;301;0,0833333333333333
3;1;Linear.TmpMaxMin;301;0,0833333333333333
2;1;Linear.TmpMedia;301;0,0833333333333333
0;1;Linear.Univariado;301;0,0833333333333333
1;0;Radial.TmpMaxima;301;0,0833333333333333
3;0;Radial.TmpMaxMin;301;0,0833333333333333
2;0;Radial.TmpMedia;301;0,0833333333333333
0;0;Radial.Univariado;301;0,0833333333333333
1;2;RedeNeural.TmpMaxima;301;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;301;0,0833333333333333
2;2;RedeNeural.TmpMedia;301;0,0833333333333333
0;2;RedeNeural.Univariado;301;0,0833333333333333
NA;NA;(Intercept);302;0
1;1;Linear.TmpMaxima;302;0,0833333333333333
3;1;Linear.TmpMaxMin;302;0,0833333333333333
2;1;Linear.TmpMedia;302;0,0833333333333333
0;1;Linear.Univariado;302;0,0833333333333333
1;0;Radial.TmpMaxima;302;0,0833333333333333
3;0;Radial.TmpMaxMin;302;0,0833333333333333
2;0;Radial.TmpMedia;302;0,0833333333333333
0;0;Radial.Univariado;302;0,0833333333333333
1;2;RedeNeural.TmpMaxima;302;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;302;0,0833333333333333
2;2;RedeNeural.TmpMedia;302;0,0833333333333333
0;2;RedeNeural.Univariado;302;0,0833333333333333
NA;NA;(Intercept);303;0
1;1;Linear.TmpMaxima;303;0,0833333333333333
3;1;Linear.TmpMaxMin;303;0,0833333333333333
2;1;Linear.TmpMedia;303;0,0833333333333333
0;1;Linear.Univariado;303;0,0833333333333333
1;0;Radial.TmpMaxima;303;0,0833333333333333
3;0;Radial.TmpMaxMin;303;0,0833333333333333
2;0;Radial.TmpMedia;303;0,0833333333333333
0;0;Radial.Univariado;303;0,0833333333333333
1;2;RedeNeural.TmpMaxima;303;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;303;0,0833333333333333
2;2;RedeNeural.TmpMedia;303;0,0833333333333333
0;2;RedeNeural.Univariado;303;0,0833333333333333
NA;NA;(Intercept);304;0
1;1;Linear.TmpMaxima;304;0,0833333333333333
3;1;Linear.TmpMaxMin;304;0,0833333333333333
2;1;Linear.TmpMedia;304;0,0833333333333333
0;1;Linear.Univariado;304;0,0833333333333333
1;0;Radial.TmpMaxima;304;0,0833333333333333
3;0;Radial.TmpMaxMin;304;0,0833333333333333
2;0;Radial.TmpMedia;304;0,0833333333333333
0;0;Radial.Univariado;304;0,0833333333333333
1;2;RedeNeural.TmpMaxima;304;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;304;0,0833333333333333
2;2;RedeNeural.TmpMedia;304;0,0833333333333333
0;2;RedeNeural.Univariado;304;0,0833333333333333
NA;NA;(Intercept);305;0
1;1;Linear.TmpMaxima;305;0,0833333333333333
3;1;Linear.TmpMaxMin;305;0,0833333333333333
2;1;Linear.TmpMedia;305;0,0833333333333333
0;1;Linear.Univariado;305;0,0833333333333333
1;0;Radial.TmpMaxima;305;0,0833333333333333
3;0;Radial.TmpMaxMin;305;0,0833333333333333
2;0;Radial.TmpMedia;305;0,0833333333333333
0;0;Radial.Univariado;305;0,0833333333333333
1;2;RedeNeural.TmpMaxima;305;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;305;0,0833333333333333
2;2;RedeNeural.TmpMedia;305;0,0833333333333333
0;2;RedeNeural.Univariado;305;0,0833333333333333
NA;NA;(Intercept);306;0
1;1;Linear.TmpMaxima;306;0,0833333333333333
3;1;Linear.TmpMaxMin;306;0,0833333333333333
2;1;Linear.TmpMedia;306;0,0833333333333333
0;1;Linear.Univariado;306;0,0833333333333333
1;0;Radial.TmpMaxima;306;0,0833333333333333
3;0;Radial.TmpMaxMin;306;0,0833333333333333
2;0;Radial.TmpMedia;306;0,0833333333333333
0;0;Radial.Univariado;306;0,0833333333333333
1;2;RedeNeural.TmpMaxima;306;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;306;0,0833333333333333
2;2;RedeNeural.TmpMedia;306;0,0833333333333333
0;2;RedeNeural.Univariado;306;0,0833333333333333
NA;NA;(Intercept);307;0
1;1;Linear.TmpMaxima;307;0,0833333333333333
3;1;Linear.TmpMaxMin;307;0,0833333333333333
2;1;Linear.TmpMedia;307;0,0833333333333333
0;1;Linear.Univariado;307;0,0833333333333333
1;0;Radial.TmpMaxima;307;0,0833333333333333
3;0;Radial.TmpMaxMin;307;0,0833333333333333
2;0;Radial.TmpMedia;307;0,0833333333333333
0;0;Radial.Univariado;307;0,0833333333333333
1;2;RedeNeural.TmpMaxima;307;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;307;0,0833333333333333
2;2;RedeNeural.TmpMedia;307;0,0833333333333333
0;2;RedeNeural.Univariado;307;0,0833333333333333
NA;NA;(Intercept);308;0
1;1;Linear.TmpMaxima;308;0,0833333333333333
3;1;Linear.TmpMaxMin;308;0,0833333333333333
2;1;Linear.TmpMedia;308;0,0833333333333333
0;1;Linear.Univariado;308;0,0833333333333333
1;0;Radial.TmpMaxima;308;0,0833333333333333
3;0;Radial.TmpMaxMin;308;0,0833333333333333
2;0;Radial.TmpMedia;308;0,0833333333333333
0;0;Radial.Univariado;308;0,0833333333333333
1;2;RedeNeural.TmpMaxima;308;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;308;0,0833333333333333
2;2;RedeNeural.TmpMedia;308;0,0833333333333333
0;2;RedeNeural.Univariado;308;0,0833333333333333
NA;NA;(Intercept);309;0
1;1;Linear.TmpMaxima;309;0,0833333333333333
3;1;Linear.TmpMaxMin;309;0,0833333333333333
2;1;Linear.TmpMedia;309;0,0833333333333333
0;1;Linear.Univariado;309;0,0833333333333333
1;0;Radial.TmpMaxima;309;0,0833333333333333
3;0;Radial.TmpMaxMin;309;0,0833333333333333
2;0;Radial.TmpMedia;309;0,0833333333333333
0;0;Radial.Univariado;309;0,0833333333333333
1;2;RedeNeural.TmpMaxima;309;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;309;0,0833333333333333
2;2;RedeNeural.TmpMedia;309;0,0833333333333333
0;2;RedeNeural.Univariado;309;0,0833333333333333
NA;NA;(Intercept);310;0
1;1;Linear.TmpMaxima;310;0,0833333333333333
3;1;Linear.TmpMaxMin;310;0,0833333333333333
2;1;Linear.TmpMedia;310;0,0833333333333333
0;1;Linear.Univariado;310;0,0833333333333333
1;0;Radial.TmpMaxima;310;0,0833333333333333
3;0;Radial.TmpMaxMin;310;0,0833333333333333
2;0;Radial.TmpMedia;310;0,0833333333333333
0;0;Radial.Univariado;310;0,0833333333333333
1;2;RedeNeural.TmpMaxima;310;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;310;0,0833333333333333
2;2;RedeNeural.TmpMedia;310;0,0833333333333333
0;2;RedeNeural.Univariado;310;0,0833333333333333
NA;NA;(Intercept);311;0
1;1;Linear.TmpMaxima;311;0,0833333333333333
3;1;Linear.TmpMaxMin;311;0,0833333333333333
2;1;Linear.TmpMedia;311;0,0833333333333333
0;1;Linear.Univariado;311;0,0833333333333333
1;0;Radial.TmpMaxima;311;0,0833333333333333
3;0;Radial.TmpMaxMin;311;0,0833333333333333
2;0;Radial.TmpMedia;311;0,0833333333333333
0;0;Radial.Univariado;311;0,0833333333333333
1;2;RedeNeural.TmpMaxima;311;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;311;0,0833333333333333
2;2;RedeNeural.TmpMedia;311;0,0833333333333333
0;2;RedeNeural.Univariado;311;0,0833333333333333
NA;NA;(Intercept);312;0
1;1;Linear.TmpMaxima;312;0,0833333333333333
3;1;Linear.TmpMaxMin;312;0,0833333333333333
2;1;Linear.TmpMedia;312;0,0833333333333333
0;1;Linear.Univariado;312;0,0833333333333333
1;0;Radial.TmpMaxima;312;0,0833333333333333
3;0;Radial.TmpMaxMin;312;0,0833333333333333
2;0;Radial.TmpMedia;312;0,0833333333333333
0;0;Radial.Univariado;312;0,0833333333333333
1;2;RedeNeural.TmpMaxima;312;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;312;0,0833333333333333
2;2;RedeNeural.TmpMedia;312;0,0833333333333333
0;2;RedeNeural.Univariado;312;0,0833333333333333
NA;NA;(Intercept);313;0
1;1;Linear.TmpMaxima;313;0,0833333333333333
3;1;Linear.TmpMaxMin;313;0,0833333333333333
2;1;Linear.TmpMedia;313;0,0833333333333333
0;1;Linear.Univariado;313;0,0833333333333333
1;0;Radial.TmpMaxima;313;0,0833333333333333
3;0;Radial.TmpMaxMin;313;0,0833333333333333
2;0;Radial.TmpMedia;313;0,0833333333333333
0;0;Radial.Univariado;313;0,0833333333333333
1;2;RedeNeural.TmpMaxima;313;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;313;0,0833333333333333
2;2;RedeNeural.TmpMedia;313;0,0833333333333333
0;2;RedeNeural.Univariado;313;0,0833333333333333
NA;NA;(Intercept);314;0
1;1;Linear.TmpMaxima;314;0,0833333333333333
3;1;Linear.TmpMaxMin;314;0,0833333333333333
2;1;Linear.TmpMedia;314;0,0833333333333333
0;1;Linear.Univariado;314;0,0833333333333333
1;0;Radial.TmpMaxima;314;0,0833333333333333
3;0;Radial.TmpMaxMin;314;0,0833333333333333
2;0;Radial.TmpMedia;314;0,0833333333333333
0;0;Radial.Univariado;314;0,0833333333333333
1;2;RedeNeural.TmpMaxima;314;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;314;0,0833333333333333
2;2;RedeNeural.TmpMedia;314;0,0833333333333333
0;2;RedeNeural.Univariado;314;0,0833333333333333
NA;NA;(Intercept);315;0
1;1;Linear.TmpMaxima;315;0,0833333333333333
3;1;Linear.TmpMaxMin;315;0,0833333333333333
2;1;Linear.TmpMedia;315;0,0833333333333333
0;1;Linear.Univariado;315;0,0833333333333333
1;0;Radial.TmpMaxima;315;0,0833333333333333
3;0;Radial.TmpMaxMin;315;0,0833333333333333
2;0;Radial.TmpMedia;315;0,0833333333333333
0;0;Radial.Univariado;315;0,0833333333333333
1;2;RedeNeural.TmpMaxima;315;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;315;0,0833333333333333
2;2;RedeNeural.TmpMedia;315;0,0833333333333333
0;2;RedeNeural.Univariado;315;0,0833333333333333
NA;NA;(Intercept);316;0
1;1;Linear.TmpMaxima;316;0,0833333333333333
3;1;Linear.TmpMaxMin;316;0,0833333333333333
2;1;Linear.TmpMedia;316;0,0833333333333333
0;1;Linear.Univariado;316;0,0833333333333333
1;0;Radial.TmpMaxima;316;0,0833333333333333
3;0;Radial.TmpMaxMin;316;0,0833333333333333
2;0;Radial.TmpMedia;316;0,0833333333333333
0;0;Radial.Univariado;316;0,0833333333333333
1;2;RedeNeural.TmpMaxima;316;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;316;0,0833333333333333
2;2;RedeNeural.TmpMedia;316;0,0833333333333333
0;2;RedeNeural.Univariado;316;0,0833333333333333
NA;NA;(Intercept);317;0
1;1;Linear.TmpMaxima;317;0,0833333333333333
3;1;Linear.TmpMaxMin;317;0,0833333333333333
2;1;Linear.TmpMedia;317;0,0833333333333333
0;1;Linear.Univariado;317;0,0833333333333333
1;0;Radial.TmpMaxima;317;0,0833333333333333
3;0;Radial.TmpMaxMin;317;0,0833333333333333
2;0;Radial.TmpMedia;317;0,0833333333333333
0;0;Radial.Univariado;317;0,0833333333333333
1;2;RedeNeural.TmpMaxima;317;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;317;0,0833333333333333
2;2;RedeNeural.TmpMedia;317;0,0833333333333333
0;2;RedeNeural.Univariado;317;0,0833333333333333
NA;NA;(Intercept);318;0
1;1;Linear.TmpMaxima;318;0,0833333333333333
3;1;Linear.TmpMaxMin;318;0,0833333333333333
2;1;Linear.TmpMedia;318;0,0833333333333333
0;1;Linear.Univariado;318;0,0833333333333333
1;0;Radial.TmpMaxima;318;0,0833333333333333
3;0;Radial.TmpMaxMin;318;0,0833333333333333
2;0;Radial.TmpMedia;318;0,0833333333333333
0;0;Radial.Univariado;318;0,0833333333333333
1;2;RedeNeural.TmpMaxima;318;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;318;0,0833333333333333
2;2;RedeNeural.TmpMedia;318;0,0833333333333333
0;2;RedeNeural.Univariado;318;0,0833333333333333
NA;NA;(Intercept);319;0
1;1;Linear.TmpMaxima;319;0,0833333333333333
3;1;Linear.TmpMaxMin;319;0,0833333333333333
2;1;Linear.TmpMedia;319;0,0833333333333333
0;1;Linear.Univariado;319;0,0833333333333333
1;0;Radial.TmpMaxima;319;0,0833333333333333
3;0;Radial.TmpMaxMin;319;0,0833333333333333
2;0;Radial.TmpMedia;319;0,0833333333333333
0;0;Radial.Univariado;319;0,0833333333333333
1;2;RedeNeural.TmpMaxima;319;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;319;0,0833333333333333
2;2;RedeNeural.TmpMedia;319;0,0833333333333333
0;2;RedeNeural.Univariado;319;0,0833333333333333
NA;NA;(Intercept);320;0
1;1;Linear.TmpMaxima;320;0,0833333333333333
3;1;Linear.TmpMaxMin;320;0,0833333333333333
2;1;Linear.TmpMedia;320;0,0833333333333333
0;1;Linear.Univariado;320;0,0833333333333333
1;0;Radial.TmpMaxima;320;0,0833333333333333
3;0;Radial.TmpMaxMin;320;0,0833333333333333
2;0;Radial.TmpMedia;320;0,0833333333333333
0;0;Radial.Univariado;320;0,0833333333333333
1;2;RedeNeural.TmpMaxima;320;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;320;0,0833333333333333
2;2;RedeNeural.TmpMedia;320;0,0833333333333333
0;2;RedeNeural.Univariado;320;0,0833333333333333
NA;NA;(Intercept);321;0
1;1;Linear.TmpMaxima;321;0,0833333333333333
3;1;Linear.TmpMaxMin;321;0,0833333333333333
2;1;Linear.TmpMedia;321;0,0833333333333333
0;1;Linear.Univariado;321;0,0833333333333333
1;0;Radial.TmpMaxima;321;0,0833333333333333
3;0;Radial.TmpMaxMin;321;0,0833333333333333
2;0;Radial.TmpMedia;321;0,0833333333333333
0;0;Radial.Univariado;321;0,0833333333333333
1;2;RedeNeural.TmpMaxima;321;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;321;0,0833333333333333
2;2;RedeNeural.TmpMedia;321;0,0833333333333333
0;2;RedeNeural.Univariado;321;0,0833333333333333
NA;NA;(Intercept);322;0
1;1;Linear.TmpMaxima;322;0,0833333333333333
3;1;Linear.TmpMaxMin;322;0,0833333333333333
2;1;Linear.TmpMedia;322;0,0833333333333333
0;1;Linear.Univariado;322;0,0833333333333333
1;0;Radial.TmpMaxima;322;0,0833333333333333
3;0;Radial.TmpMaxMin;322;0,0833333333333333
2;0;Radial.TmpMedia;322;0,0833333333333333
0;0;Radial.Univariado;322;0,0833333333333333
1;2;RedeNeural.TmpMaxima;322;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;322;0,0833333333333333
2;2;RedeNeural.TmpMedia;322;0,0833333333333333
0;2;RedeNeural.Univariado;322;0,0833333333333333
NA;NA;(Intercept);323;0
1;1;Linear.TmpMaxima;323;0,0833333333333333
3;1;Linear.TmpMaxMin;323;0,0833333333333333
2;1;Linear.TmpMedia;323;0,0833333333333333
0;1;Linear.Univariado;323;0,0833333333333333
1;0;Radial.TmpMaxima;323;0,0833333333333333
3;0;Radial.TmpMaxMin;323;0,0833333333333333
2;0;Radial.TmpMedia;323;0,0833333333333333
0;0;Radial.Univariado;323;0,0833333333333333
1;2;RedeNeural.TmpMaxima;323;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;323;0,0833333333333333
2;2;RedeNeural.TmpMedia;323;0,0833333333333333
0;2;RedeNeural.Univariado;323;0,0833333333333333
NA;NA;(Intercept);324;0
1;1;Linear.TmpMaxima;324;0,0833333333333333
3;1;Linear.TmpMaxMin;324;0,0833333333333333
2;1;Linear.TmpMedia;324;0,0833333333333333
0;1;Linear.Univariado;324;0,0833333333333333
1;0;Radial.TmpMaxima;324;0,0833333333333333
3;0;Radial.TmpMaxMin;324;0,0833333333333333
2;0;Radial.TmpMedia;324;0,0833333333333333
0;0;Radial.Univariado;324;0,0833333333333333
1;2;RedeNeural.TmpMaxima;324;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;324;0,0833333333333333
2;2;RedeNeural.TmpMedia;324;0,0833333333333333
0;2;RedeNeural.Univariado;324;0,0833333333333333
NA;NA;(Intercept);325;0
1;1;Linear.TmpMaxima;325;0,0833333333333333
3;1;Linear.TmpMaxMin;325;0,0833333333333333
2;1;Linear.TmpMedia;325;0,0833333333333333
0;1;Linear.Univariado;325;0,0833333333333333
1;0;Radial.TmpMaxima;325;0,0833333333333333
3;0;Radial.TmpMaxMin;325;0,0833333333333333
2;0;Radial.TmpMedia;325;0,0833333333333333
0;0;Radial.Univariado;325;0,0833333333333333
1;2;RedeNeural.TmpMaxima;325;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;325;0,0833333333333333
2;2;RedeNeural.TmpMedia;325;0,0833333333333333
0;2;RedeNeural.Univariado;325;0,0833333333333333
NA;NA;(Intercept);326;0
1;1;Linear.TmpMaxima;326;0,0833333333333333
3;1;Linear.TmpMaxMin;326;0,0833333333333333
2;1;Linear.TmpMedia;326;0,0833333333333333
0;1;Linear.Univariado;326;0,0833333333333333
1;0;Radial.TmpMaxima;326;0,0833333333333333
3;0;Radial.TmpMaxMin;326;0,0833333333333333
2;0;Radial.TmpMedia;326;0,0833333333333333
0;0;Radial.Univariado;326;0,0833333333333333
1;2;RedeNeural.TmpMaxima;326;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;326;0,0833333333333333
2;2;RedeNeural.TmpMedia;326;0,0833333333333333
0;2;RedeNeural.Univariado;326;0,0833333333333333
NA;NA;(Intercept);327;0
1;1;Linear.TmpMaxima;327;0,0833333333333333
3;1;Linear.TmpMaxMin;327;0,0833333333333333
2;1;Linear.TmpMedia;327;0,0833333333333333
0;1;Linear.Univariado;327;0,0833333333333333
1;0;Radial.TmpMaxima;327;0,0833333333333333
3;0;Radial.TmpMaxMin;327;0,0833333333333333
2;0;Radial.TmpMedia;327;0,0833333333333333
0;0;Radial.Univariado;327;0,0833333333333333
1;2;RedeNeural.TmpMaxima;327;0,0833333333333333
3;2;RedeNeural.TmpMaxMin;327;0,0833333333333333
2;2;RedeNeural.TmpMedia;327;0,0833333333333333
