Ano;Mes;Dia;Hora;Min;Carga
2019;4;21;16;0;31277,2
2019;4;21;17;0;32213,2
2019;4;21;18;0;34217,3
2019;4;21;19;0;39087,1
2019;4;21;20;0;38575,3
2019;4;21;21;0;37930,8
2019;4;21;22;0;37156,7
2019;4;21;23;0;35793,1
2019;4;22;0;0;33922,2
2019;4;22;1;0;31890,8
2019;4;22;2;0;30447
2019;4;22;3;0;29645,7
2019;4;22;4;0;29069,6
2019;4;22;5;0;29381,8
2019;4;22;6;0;30847,7
2019;4;22;7;0;32797,7
2019;4;22;8;0;35210,6
2019;4;22;9;0;38477,5
2019;4;22;10;0;40752,3
2019;4;22;11;0;42223,8
2019;4;22;12;0;42703,8
2019;4;22;13;0;42140
2019;4;22;14;0;43175,1
2019;4;22;15;0;43856,3
2019;4;22;16;0;43840,4
2019;4;22;17;0;43119,6
2019;4;22;18;0;41562,8
2019;4;22;19;0;43668,3
2019;4;22;20;0;43045,2
2019;4;22;21;0;42586,3
2019;4;22;22;0;42326,6
2019;4;22;23;0;40563,5
2019;4;23;0;0;37657,2
2019;4;23;1;0;35103,9
2019;4;23;2;0;33179,1
2019;4;23;3;0;31945,7
2019;4;23;4;0;31475,1
2019;4;23;5;0;31651,2
2019;4;23;6;0;32965,5
2019;4;23;7;0;34656,3
2019;4;23;8;0;36400,2
2019;4;23;9;0;39181,2
2019;4;23;10;0;40858
2019;4;23;11;0;42106,3
2019;4;23;12;0;42385,8
2019;4;23;13;0;41732,3
2019;4;23;14;0;42765,4
2019;4;23;15;0;43382,8
2019;4;23;16;0;43302
2019;4;23;17;0;42789,6
2019;4;23;18;0;41540,1
2019;4;23;19;0;43378,8
2019;4;23;20;0;42806,4
2019;4;23;21;0;42246,6
2019;4;23;22;0;42056,3
2019;4;23;23;0;40352,4
2019;4;24;0;0;37490,5
2019;4;24;1;0;34761,4
2019;4;24;2;0;32800,3
2019;4;24;3;0;31649,1
2019;4;24;4;0;31201,8
2019;4;24;5;0;31269,1
2019;4;24;6;0;32841,7
2019;4;24;7;0;34716,1
2019;4;24;8;0;36627,6
2019;4;24;9;0;39431,3
2019;4;24;10;0;41479,4
2019;4;24;11;0;43036,4
2019;4;24;12;0;43583,1
2019;4;24;13;0;42784,1
2019;4;24;14;0;43745,2
2019;4;24;15;0;44805,5
2019;4;24;16;0;44915,9
2019;4;24;17;0;44315,3
2019;4;24;18;0;42647,4
2019;4;24;19;0;44660,4
2019;4;24;20;0;43909,4
2019;4;24;21;0;43490,1
2019;4;24;22;0;42936
2019;4;24;23;0;41159,7
2019;4;25;0;0;38400,4
2019;4;25;1;0;35575,6
2019;4;25;2;0;33596,1
2019;4;25;3;0;32375,2
2019;4;25;4;0;31951
2019;4;25;5;0;32083
2019;4;25;6;0;33429,8
2019;4;25;7;0;35291,2
2019;4;25;8;0;37145,9
2019;4;25;9;0;40009,7
2019;4;25;10;0;42018,2
2019;4;25;11;0;43598,1
2019;4;25;12;0;43999,2
2019;4;25;13;0;43312,7
2019;4;25;14;0;44363,6
2019;4;25;15;0;45289,5
2019;4;25;16;0;45281,6
2019;4;25;17;0;44605,9
2019;4;25;18;0;42767,6
2019;4;25;19;0;44803,3
2019;4;25;20;0;43931,9
2019;4;25;21;0;43474,6
2019;4;25;22;0;43139
2019;4;25;23;0;41284,1
2019;4;26;0;0;38590,3
2019;4;26;1;0;35950,9
2019;4;26;2;0;33945,6
2019;4;26;3;0;32706,2
2019;4;26;4;0;32182,3
2019;4;26;5;0;32166,5
2019;4;26;6;0;33594,2
2019;4;26;7;0;35486,5
2019;4;26;8;0;37068,9
2019;4;26;9;0;40005,4
2019;4;26;10;0;42267,7
2019;4;26;11;0;43791,3
2019;4;26;12;0;44259,1
2019;4;26;13;0;43666,2
2019;4;26;14;0;44699,1
2019;4;26;15;0;45562
2019;4;26;16;0;45320,8
2019;4;26;17;0;43981,3
2019;4;26;18;0;42375,1
2019;4;26;19;0;44537,7
2019;4;26;20;0;43604,9
2019;4;26;21;0;42756
2019;4;26;22;0;42324
2019;4;26;23;0;40758,9
2019;4;27;0;0;38590,7
2019;4;27;1;0;36292,1
2019;4;27;2;0;34270,6
2019;4;27;3;0;32910,1
2019;4;27;4;0;32192,1
2019;4;27;5;0;31957,1
2019;4;27;6;0;32227,8
2019;4;27;7;0;31938,9
2019;4;27;8;0;33180,1
2019;4;27;9;0;35375,1
2019;4;27;10;0;37090,5
2019;4;27;11;0;38114,9
2019;4;27;12;0;38360,3
2019;4;27;13;0;38266,1
2019;4;27;14;0;38273
2019;4;27;15;0;38190
2019;4;27;16;0;38130,2
2019;4;27;17;0;38181,6
2019;4;27;18;0;38959
2019;4;27;19;0;43493
2019;4;27;20;0;42689,2
2019;4;27;21;0;41095,3
2019;4;27;22;0;39767,3
2019;4;27;23;0;38010,7
2019;4;28;0;0;36341,6
2019;4;28;1;0;34401,9
2019;4;28;2;0;32690,5
2019;4;28;3;0;31284
2019;4;28;4;0;30432,6
2019;4;28;5;0;29801,6
2019;4;28;6;0;29667,3
2019;4;28;7;0;28496,8
2019;4;28;8;0;28409,2
2019;4;28;9;0;29637
2019;4;28;10;0;30897,6
2019;4;28;11;0;32298,9
2019;4;28;12;0;33181,8
2019;4;28;13;0;33440,3
2019;4;28;14;0;33479
2019;4;28;15;0;33598,4
2019;4;28;16;0;33873,2
2019;4;28;17;0;34424,8
2019;4;28;18;0;36382
2019;4;28;19;0;39806,8
2019;4;28;20;0;38912,3
2019;4;28;21;0;36913,3
2019;4;28;22;0;36157,3
2019;4;28;23;0;35039,3
2019;4;29;0;0;33289,7
2019;4;29;1;0;31619
2019;4;29;2;0;30330,6
2019;4;29;3;0;29520,3
2019;4;29;4;0;29253,8
2019;4;29;5;0;29504,1
2019;4;29;6;0;31192
2019;4;29;7;0;33308,9
2019;4;29;8;0;35075,5
2019;4;29;9;0;38412
2019;4;29;10;0;40381,3
2019;4;29;11;0;41702,7
2019;4;29;12;0;42105,2
2019;4;29;13;0;41380,8
2019;4;29;14;0;42235,8
2019;4;29;15;0;43234,7
2019;4;29;16;0;43252,7
2019;4;29;17;0;42875,1
2019;4;29;18;0;41431
2019;4;29;19;0;43362,4
2019;4;29;20;0;42518
2019;4;29;21;0;42209,6
2019;4;29;22;0;41827,8
2019;4;29;23;0;39936,1
2019;4;30;0;0;37086
2019;4;30;1;0;34310,8
2019;4;30;2;0;32322,8
2019;4;30;3;0;31412,8
2019;4;30;4;0;30779,7
2019;4;30;5;0;31023,8
2019;4;30;6;0;32496,3
2019;4;30;7;0;34271,9
2019;4;30;8;0;35966,8
2019;4;30;9;0;38706,3
2019;4;30;10;0;40283,1
2019;4;30;11;0;41505,8
2019;4;30;12;0;41898
2019;4;30;13;0;41162,1
2019;4;30;14;0;42142,2
2019;4;30;15;0;42829,5
2019;4;30;16;0;42676,9
2019;4;30;17;0;42123,6
2019;4;30;18;0;40726,7
2019;4;30;19;0;42882,1
2019;4;30;20;0;41792,3
2019;4;30;21;0;40960,7
2019;4;30;22;0;40389,4
2019;4;30;23;0;38514,2
2019;5;1;0;0;36181,8
2019;5;1;1;0;33662,6
2019;5;1;2;0;31620
2019;5;1;3;0;30308,6
2019;5;1;4;0;29639,4
2019;5;1;5;0;29357,8
2019;5;1;6;0;29302,1
2019;5;1;7;0;28476,1
2019;5;1;8;0;28599,5
2019;5;1;9;0;30065
2019;5;1;10;0;31570,9
2019;5;1;11;0;32632,7
2019;5;1;12;0;33207,8
2019;5;1;13;0;33472,2
2019;5;1;14;0;33593,7
2019;5;1;15;0;33422,9
2019;5;1;16;0;33429,4
2019;5;1;17;0;33725,2
2019;5;1;18;0;35503,7
2019;5;1;19;0;39871,3
2019;5;1;20;0;39364,7
2019;5;1;21;0;38620,6
2019;5;1;22;0;37822,7
2019;5;1;23;0;36373,1
2019;5;2;0;0;34109,2
2019;5;2;1;0;31928,2
2019;5;2;2;0;30314,3
2019;5;2;3;0;29349,9
2019;5;2;4;0;29038,8
2019;5;2;5;0;29392,7
2019;5;2;6;0;30892,5
2019;5;2;7;0;33120,3
2019;5;2;8;0;35328,9
2019;5;2;9;0;38291,9
2019;5;2;10;0;40145,9
2019;5;2;11;0;41417,2
2019;5;2;12;0;41682,3
2019;5;2;13;0;40959,8
2019;5;2;14;0;41953,7
2019;5;2;15;0;42626,7
2019;5;2;16;0;42462,6
2019;5;2;17;0;42096,2
2019;5;2;18;0;41323,8
2019;5;2;19;0;43507,1
2019;5;2;20;0;42455,8
2019;5;2;21;0;41908,4
2019;5;2;22;0;41422,5
2019;5;2;23;0;39524,6
2019;5;3;0;0;36892,2
2019;5;3;1;0;34134,5
2019;5;3;2;0;32114
2019;5;3;3;0;31175,5
2019;5;3;4;0;30554,8
2019;5;3;5;0;30695
2019;5;3;6;0;32156,5
2019;5;3;7;0;33968,4
2019;5;3;8;0;35790
2019;5;3;9;0;38693
2019;5;3;10;0;40630,6
2019;5;3;11;0;42064,9
2019;5;3;12;0;42515,1
2019;5;3;13;0;41830,4
2019;5;3;14;0;43004,7
2019;5;3;15;0;43763,8
2019;5;3;16;0;43725,1
2019;5;3;17;0;42871,3
2019;5;3;18;0;42020
2019;5;3;19;0;44195,3
2019;5;3;20;0;42896,6
2019;5;3;21;0;41966,7
2019;5;3;22;0;41441,3
2019;5;3;23;0;39711,6
2019;5;4;0;0;37204,9
2019;5;4;1;0;34664,8
2019;5;4;2;0;32636,8
2019;5;4;3;0;31368,9
2019;5;4;4;0;30625,8
2019;5;4;5;0;30384,2
2019;5;4;6;0;30642
2019;5;4;7;0;30635
2019;5;4;8;0;31641,4
2019;5;4;9;0;33683,2
2019;5;4;10;0;35247,4
2019;5;4;11;0;36280,6
2019;5;4;12;0;36573,6
2019;5;4;13;0;36565,8
2019;5;4;14;0;36421,3
2019;5;4;15;0;36289,3
2019;5;4;16;0;36197,9
2019;5;4;17;0;36242,5
2019;5;4;18;0;38048,2
2019;5;4;19;0;41896
2019;5;4;20;0;41038,8
2019;5;4;21;0;39626,2
2019;5;4;22;0;38207,2
2019;5;4;23;0;36563,6
2019;5;5;0;0;34732
2019;5;5;1;0;32833,3
2019;5;5;2;0;31095,6
2019;5;5;3;0;29853,3
2019;5;5;4;0;29142
2019;5;5;5;0;28747
2019;5;5;6;0;28580,7
2019;5;5;7;0;27688,9
2019;5;5;8;0;27770,2
2019;5;5;9;0;29285,4
2019;5;5;10;0;30414,8
2019;5;5;11;0;31190,9
2019;5;5;12;0;31823,8
2019;5;5;13;0;32099,5
2019;5;5;14;0;32015,2
2019;5;5;15;0;32128,3
2019;5;5;16;0;32386,6
2019;5;5;17;0;33163,4
2019;5;5;18;0;35580,5
2019;5;5;19;0;39893,1
2019;5;5;20;0;39049,8
2019;5;5;21;0;38151,5
2019;5;5;22;0;37379,3
2019;5;5;23;0;36239,8
2019;5;6;0;0;34329,7
2019;5;6;1;0;32151,8
2019;5;6;2;0;30682,3
2019;5;6;3;0;29712,6
2019;5;6;4;0;29272
2019;5;6;5;0;29421,6
2019;5;6;6;0;31128
2019;5;6;7;0;33135,1
2019;5;6;8;0;35213,8
2019;5;6;9;0;38637,5
2019;5;6;10;0;40980,4
2019;5;6;11;0;42609,2
2019;5;6;12;0;43233,6
2019;5;6;13;0;42601,9
2019;5;6;14;0;43657,8
2019;5;6;15;0;44577,7
2019;5;6;16;0;44604,1
2019;5;6;17;0;44072,3
2019;5;6;18;0;42380,3
2019;5;6;19;0;44209,9
2019;5;6;20;0;43317,8
2019;5;6;21;0;42802,5
2019;5;6;22;0;42541,6
2019;5;6;23;0;40620,9
2019;5;7;0;0;37703,9
2019;5;7;1;0;34929,2
2019;5;7;2;0;33033,2
2019;5;7;3;0;31938,3
2019;5;7;4;0;31389,3
2019;5;7;5;0;31466,4
2019;5;7;6;0;32741
2019;5;7;7;0;34606,6
2019;5;7;8;0;36324,4
2019;5;7;9;0;39372,9
2019;5;7;10;0;41364,7
2019;5;7;11;0;42664
2019;5;7;12;0;42955,4
2019;5;7;13;0;42180,9
2019;5;7;14;0;43167,1
2019;5;7;15;0;43903,9
2019;5;7;16;0;43962,3
2019;5;7;17;0;43516,9
2019;5;7;18;0;42408,4
2019;5;7;19;0;43754,6
2019;5;7;20;0;42553
2019;5;7;21;0;41779,9
2019;5;7;22;0;41592
2019;5;7;23;0;39775
2019;5;8;0;0;37063,9
2019;5;8;1;0;34228,3
2019;5;8;2;0;32261,5
2019;5;8;3;0;31020,1
2019;5;8;4;0;30428,5
2019;5;8;5;0;30512,3
2019;5;8;6;0;32076,8
2019;5;8;7;0;34037,6
2019;5;8;8;0;35424,6
2019;5;8;9;0;38018,8
2019;5;8;10;0;39779,2
2019;5;8;11;0;40940,6
2019;5;8;12;0;41287,7
2019;5;8;13;0;40339
2019;5;8;14;0;41081,8
2019;5;8;15;0;41649,8
2019;5;8;16;0;41457,6
2019;5;8;17;0;41255,5
2019;5;8;18;0;40402
2019;5;8;19;0;41851
2019;5;8;20;0;40991,3
2019;5;8;21;0;40629,3
2019;5;8;22;0;40209,4
2019;5;8;23;0;38441
2019;5;9;0;0;35504,9
2019;5;9;1;0;32766,6
2019;5;9;2;0;30849,6
2019;5;9;3;0;29773,8
2019;5;9;4;0;29145,7
2019;5;9;5;0;29210,6
2019;5;9;6;0;31027,1
2019;5;9;7;0;33195,8
2019;5;9;8;0;34530
2019;5;9;9;0;36942,5
2019;5;9;10;0;38575,3
2019;5;9;11;0;39758,1
2019;5;9;12;0;40019,8
2019;5;9;13;0;39229,9
2019;5;9;14;0;40336,1
2019;5;9;15;0;41221,8
2019;5;9;16;0;41108,7
2019;5;9;17;0;41140,2
2019;5;9;18;0;40381,9
2019;5;9;19;0;42210,4
2019;5;9;20;0;41246,9
2019;5;9;21;0;40725,2
2019;5;9;22;0;40374,8
2019;5;9;23;0;38408,4
2019;5;10;0;0;35709,4
2019;5;10;1;0;32995,5
2019;5;10;2;0;31115
2019;5;10;3;0;29898,9
2019;5;10;4;0;29493,3
2019;5;10;5;0;29775
2019;5;10;6;0;31409,7
2019;5;10;7;0;33387
2019;5;10;8;0;35150
2019;5;10;9;0;37833,5
2019;5;10;10;0;39677,4
2019;5;10;11;0;40953,5
2019;5;10;12;0;41291,8
2019;5;10;13;0;40475,5
2019;5;10;14;0;41620,3
2019;5;10;15;0;42292,4
2019;5;10;16;0;42340,7
2019;5;10;17;0;41540,8
2019;5;10;18;0;41128,6
2019;5;10;19;0;43099,8
2019;5;10;20;0;41933,7
2019;5;10;21;0;40870,1
2019;5;10;22;0;40431,8
2019;5;10;23;0;39041,4
2019;5;11;0;0;36633,6
2019;5;11;1;0;34373,4
2019;5;11;2;0;32346,8
2019;5;11;3;0;31119,9
2019;5;11;4;0;30355,6
2019;5;11;5;0;30165,1
2019;5;11;6;0;30420,6
2019;5;11;7;0;30514,8
2019;5;11;8;0;31720,4
2019;5;11;9;0;33763,3
2019;5;11;10;0;35302,1
2019;5;11;11;0;36359,6
2019;5;11;12;0;36561,6
2019;5;11;13;0;36445,7
2019;5;11;14;0;36536,2
2019;5;11;15;0;36504,8
2019;5;11;16;0;36486,5
2019;5;11;17;0;36689,7
2019;5;11;18;0;38700,7
2019;5;11;19;0;42399,5
2019;5;11;20;0;41104,7
2019;5;11;21;0;39541,3
2019;5;11;22;0;38046,8
2019;5;11;23;0;36199,7
2019;5;12;0;0;34391,8
2019;5;12;1;0;32335
2019;5;12;2;0;30570,1
2019;5;12;3;0;29244,1
2019;5;12;4;0;28483,7
2019;5;12;5;0;28158,2
2019;5;12;6;0;27992,7
2019;5;12;7;0;27058,3
2019;5;12;8;0;27264,4
2019;5;12;9;0;28847,9
2019;5;12;10;0;30447
2019;5;12;11;0;31657
2019;5;12;12;0;32319,7
2019;5;12;13;0;31940,5
2019;5;12;14;0;30964,9
2019;5;12;15;0;30401,8
2019;5;12;16;0;30752,3
2019;5;12;17;0;31717,2
2019;5;12;18;0;34489,7
2019;5;12;19;0;38964,8
2019;5;12;20;0;38243,8
2019;5;12;21;0;37642,2
2019;5;12;22;0;37111,9
2019;5;12;23;0;35837,5
2019;5;13;0;0;33952,1
2019;5;13;1;0;31894,4
2019;5;13;2;0;30373,7
2019;5;13;3;0;29480,6
2019;5;13;4;0;29192,6
2019;5;13;5;0;29478,6
2019;5;13;6;0;31104,6
2019;5;13;7;0;33278,3
2019;5;13;8;0;35146,4
2019;5;13;9;0;38183
2019;5;13;10;0;40303,8
2019;5;13;11;0;41844,8
2019;5;13;12;0;42243,4
2019;5;13;13;0;41557
2019;5;13;14;0;42408
2019;5;13;15;0;42994,4
2019;5;13;16;0;43061
2019;5;13;17;0;42532,4
2019;5;13;18;0;41769,2
2019;5;13;19;0;43395,9
2019;5;13;20;0;42251,5
2019;5;13;21;0;41838,4
2019;5;13;22;0;41673,6
2019;5;13;23;0;39661,3
2019;5;14;0;0;36687,3
2019;5;14;1;0;34141,9
2019;5;14;2;0;32056,3
2019;5;14;3;0;31071,8
2019;5;14;4;0;30642,8
2019;5;14;5;0;30876,8
2019;5;14;6;0;32335,2
2019;5;14;7;0;34448,6
2019;5;14;8;0;36105,9
2019;5;14;9;0;38907,7
2019;5;14;10;0;40541,6
2019;5;14;11;0;41848,5
2019;5;14;12;0;42290,3
2019;5;14;13;0;41525,6
2019;5;14;14;0;42444,8
2019;5;14;15;0;43183,4
2019;5;14;16;0;43213,9
2019;5;14;17;0;42748,9
2019;5;14;18;0;41591,7
2019;5;14;19;0;43490,6
2019;5;14;20;0;42372,8
2019;5;14;21;0;41710
2019;5;14;22;0;41158,7
2019;5;14;23;0;39075,1
2019;5;15;0;0;35870,2
2019;5;15;1;0;32911,5
2019;5;15;2;0;31086,2
2019;5;15;3;0;30085,6
2019;5;15;4;0;29697,1
2019;5;15;5;0;29891,8
2019;5;15;6;0;31335,4
2019;5;15;7;0;33429,3
2019;5;15;8;0;35001,9
2019;5;15;9;0;37340,4
2019;5;15;10;0;38635,7
2019;5;15;11;0;39622,3
2019;5;15;12;0;39583,5
2019;5;15;13;0;38826,3
2019;5;15;14;0;39579,1
2019;5;15;15;0;40192,1
2019;5;15;16;0;40281,4
2019;5;15;17;0;40372
2019;5;15;18;0;40157
2019;5;15;19;0;41877,4
2019;5;15;20;0;40732,9
2019;5;15;21;0;40024,7
2019;5;15;22;0;39429,5
2019;5;15;23;0;37438,3
2019;5;16;0;0;34452,2
2019;5;16;1;0;31842,3
2019;5;16;2;0;30061,9
2019;5;16;3;0;29009,3
2019;5;16;4;0;28633,1
2019;5;16;5;0;28872,5
2019;5;16;6;0;30482,2
2019;5;16;7;0;32893,1
2019;5;16;8;0;34297,1
2019;5;16;9;0;36553
2019;5;16;10;0;37942,3
2019;5;16;11;0;38894,9
2019;5;16;12;0;39047
2019;5;16;13;0;38209,8
2019;5;16;14;0;38664,7
2019;5;16;15;0;39297,5
2019;5;16;16;0;39479,8
2019;5;16;17;0;39355,7
2019;5;16;18;0;39526,5
2019;5;16;19;0;41370,1
2019;5;16;20;0;40310,5
2019;5;16;21;0;39433,9
2019;5;16;22;0;38642,9
2019;5;16;23;0;36354,8
2019;5;17;0;0;33756,2
2019;5;17;1;0;31122,3
2019;5;17;2;0;29267
2019;5;17;3;0;28351,3
2019;5;17;4;0;27899,6
2019;5;17;5;0;28163,6
2019;5;17;6;0;29831,7
2019;5;17;7;0;32536,7
2019;5;17;8;0;33955,1
2019;5;17;9;0;36189,6
2019;5;17;10;0;37265,6
2019;5;17;11;0;38462,2
2019;5;17;12;0;38528
2019;5;17;13;0;37436,1
2019;5;17;14;0;37968,6
2019;5;17;15;0;38171
2019;5;17;16;0;38270,7
2019;5;17;17;0;38029,9
2019;5;17;18;0;38919,3
2019;5;17;19;0;40766,3
2019;5;17;20;0;39516,5
2019;5;17;21;0;38457
2019;5;17;22;0;37416
2019;5;17;23;0;35571,2
2019;5;18;0;0;33355,3
2019;5;18;1;0;30781,1
2019;5;18;2;0;28807,2
2019;5;18;3;0;27578,4
2019;5;18;4;0;27110,4
2019;5;18;5;0;26984,7
2019;5;18;6;0;27375,3
2019;5;18;7;0;28005,5
2019;5;18;8;0;28859,7
2019;5;18;9;0;30878,7
2019;5;18;10;0;32535,4
2019;5;18;11;0;33279,1
2019;5;18;12;0;33470,9
2019;5;18;13;0;33272,8
2019;5;18;14;0;33082,9
2019;5;18;15;0;32871,4
2019;5;18;16;0;32854,7
2019;5;18;17;0;33341,3
2019;5;18;18;0;35924,5
2019;5;18;19;0;39563,6
2019;5;18;20;0;38239
2019;5;18;21;0;36354,2
2019;5;18;22;0;34616
2019;5;18;23;0;32478,7
2019;5;19;0;0;30239,7
2019;5;19;1;0;28225,2
2019;5;19;2;0;26623,3
2019;5;19;3;0;25330,2
2019;5;19;4;0;24559,9
2019;5;19;5;0;24356,4
2019;5;19;6;0;24466,5
2019;5;19;7;0;24115,8
2019;5;19;8;0;24017
2019;5;19;9;0;25395,3
2019;5;19;10;0;26918,4
2019;5;19;11;0;28239,7
2019;5;19;12;0;29374,7
2019;5;19;13;0;29784,8
2019;5;19;14;0;29402,3
2019;5;19;15;0;29089,8
2019;5;19;16;0;29294,2
2019;5;19;17;0;30249,3
2019;5;19;18;0;33147,7
2019;5;19;19;0;37350,4
2019;5;19;20;0;35979
2019;5;19;21;0;34733,1
2019;5;19;22;0;33760,5
2019;5;19;23;0;32053,2
2019;5;20;0;0;29923,7
2019;5;20;1;0;27790,7
2019;5;20;2;0;26313,3
2019;5;20;3;0;25516,7
2019;5;20;4;0;25222,8
2019;5;20;5;0;25659,7
2019;5;20;6;0;27694
2019;5;20;7;0;30488,9
2019;5;20;8;0;32090,9
2019;5;20;9;0;34525,7
2019;5;20;10;0;36172,9
2019;5;20;11;0;37554,9
2019;5;20;12;0;38342,5
2019;5;20;13;0;37653,7
2019;5;20;14;0;38140,3
2019;5;20;15;0;38791,8
2019;5;20;16;0;38915,8
2019;5;20;17;0;38922,1
2019;5;20;18;0;38898,6
2019;5;20;19;0;41197,2
2019;5;20;20;0;40465,9
2019;5;20;21;0;39901,7
2019;5;20;22;0;39160
2019;5;20;23;0;36762,4
2019;5;21;0;0;33600,2
2019;5;21;1;0;31096
2019;5;21;2;0;29398
2019;5;21;3;0;28464,5
2019;5;21;4;0;28070,9
2019;5;21;5;0;28381,1
2019;5;21;6;0;29883,6
2019;5;21;7;0;32086,3
2019;5;21;8;0;33520,4
2019;5;21;9;0;35646,8
2019;5;21;10;0;37137,9
2019;5;21;11;0;38370,7
2019;5;21;12;0;39124,8
2019;5;21;13;0;38355,7
2019;5;21;14;0;39171,1
2019;5;21;15;0;40247
2019;5;21;16;0;40289,7
2019;5;21;17;0;40231,4
2019;5;21;18;0;39868,8
2019;5;21;19;0;42027,3
2019;5;21;20;0;40907,5
2019;5;21;21;0;40205,1
2019;5;21;22;0;39640,9
2019;5;21;23;0;37499,9
2019;5;22;0;0;34240,7
2019;5;22;1;0;31429,4
2019;5;22;2;0;29583,8
2019;5;22;3;0;28616,4
2019;5;22;4;0;28198,4
2019;5;22;5;0;28443,6
2019;5;22;6;0;30090,3
2019;5;22;7;0;32428
2019;5;22;8;0;33905
2019;5;22;9;0;36132,7
2019;5;22;10;0;37837,8
2019;5;22;11;0;39128,2
2019;5;22;12;0;39827,8
2019;5;22;13;0;39289,4
2019;5;22;14;0;40124,7
2019;5;22;15;0;40900,9
2019;5;22;16;0;40970,2
2019;5;22;17;0;40867,9
2019;5;22;18;0;40456,2
2019;5;22;19;0;42779,8
2019;5;22;20;0;41376,6
2019;5;22;21;0;40938,3
2019;5;22;22;0;40255,2
2019;5;22;23;0;38063,8
2019;5;23;0;0;34948,7
2019;5;23;1;0;32037,4
2019;5;23;2;0;30160,4
2019;5;23;3;0;29214,8
2019;5;23;4;0;28672,1
2019;5;23;5;0;28817,2
2019;5;23;6;0;30504,4
2019;5;23;7;0;32686,5
2019;5;23;8;0;34228,1
2019;5;23;9;0;36463,3
2019;5;23;10;0;37916,1
2019;5;23;11;0;39222,1
2019;5;23;12;0;39897,1
2019;5;23;13;0;39232,3
2019;5;23;14;0;40071,2
2019;5;23;15;0;41079
2019;5;23;16;0;41223
2019;5;23;17;0;40983,9
2019;5;23;18;0;40927,7
2019;5;23;19;0;42663,1
2019;5;23;20;0;41198,8
2019;5;23;21;0;40390,7
2019;5;23;22;0;39900,2
2019;5;23;23;0;38016,3
2019;5;24;0;0;35142,8
2019;5;24;1;0;32410,6
2019;5;24;2;0;30456,8
2019;5;24;3;0;29444,8
2019;5;24;4;0;29092,8
2019;5;24;5;0;29383,4
2019;5;24;6;0;30957,7
2019;5;24;7;0;33304,3
2019;5;24;8;0;34947
2019;5;24;9;0;37123,7
2019;5;24;10;0;38381,9
2019;5;24;11;0;39401,9
2019;5;24;12;0;39643,7
2019;5;24;13;0;38944,6
2019;5;24;14;0;39506,7
2019;5;24;15;0;39944,9
2019;5;24;16;0;39804,9
2019;5;24;17;0;39457,3
2019;5;24;18;0;39983,5
2019;5;24;19;0;41943,7
2019;5;24;20;0;40628,6
2019;5;24;21;0;39775,7
2019;5;24;22;0;38960,6
2019;5;24;23;0;37183,5
2019;5;25;0;0;34564,6
2019;5;25;1;0;32085,3
2019;5;25;2;0;30016,2
2019;5;25;3;0;28878,9
2019;5;25;4;0;28228,3
2019;5;25;5;0;27998,8
2019;5;25;6;0;28373,3
2019;5;25;7;0;28680,9
2019;5;25;8;0;29509,1
2019;5;25;9;0;31350,8
2019;5;25;10;0;32684,7
2019;5;25;11;0;33446,4
2019;5;25;12;0;33656,2
2019;5;25;13;0;33381,2
2019;5;25;14;0;33229,6
2019;5;25;15;0;32961,1
2019;5;25;16;0;33138,2
2019;5;25;17;0;33672,4
2019;5;25;18;0;36073
2019;5;25;19;0;39894,6
2019;5;25;20;0;38436,7
2019;5;25;21;0;36752,1
2019;5;25;22;0;35027,8
2019;5;25;23;0;32880
2019;5;26;0;0;30841,6
2019;5;26;1;0;28785
2019;5;26;2;0;27064
2019;5;26;3;0;25841,9
2019;5;26;4;0;25191,6
2019;5;26;5;0;24981,6
2019;5;26;6;0;25051,1
2019;5;26;7;0;24617,1
2019;5;26;8;0;24215,4
2019;5;26;9;0;25707,5
2019;5;26;10;0;26928,9
2019;5;26;11;0;28249,6
2019;5;26;12;0;29206,9
2019;5;26;13;0;29320,1
2019;5;26;14;0;28904,3
2019;5;26;15;0;28756,1
2019;5;26;16;0;28936,9
2019;5;26;17;0;30154,2
2019;5;26;18;0;33613,6
2019;5;26;19;0;37884,7
2019;5;26;20;0;36057
2019;5;26;21;0;34992,2
2019;5;26;22;0;34169,6
2019;5;26;23;0;32525,2
2019;5;27;0;0;30299,1
2019;5;27;1;0;28244,5
2019;5;27;2;0;26800,8
2019;5;27;3;0;25965,9
2019;5;27;4;0;25647,8
2019;5;27;5;0;26189,2
2019;5;27;6;0;28065,1
2019;5;27;7;0;30738,7
2019;5;27;8;0;32220,2
2019;5;27;9;0;34645,3
2019;5;27;10;0;36319,2
2019;5;27;11;0;37723,3
2019;5;27;12;0;38481,6
2019;5;27;13;0;37807,2
2019;5;27;14;0;38329,2
2019;5;27;15;0;39213,9
2019;5;27;16;0;39571,1
2019;5;27;17;0;39636,8
2019;5;27;18;0;39435,9
2019;5;27;19;0;41663,2
2019;5;27;20;0;40651,8
2019;5;27;21;0;40000,7
2019;5;27;22;0;39429,5
2019;5;27;23;0;37194
2019;5;28;0;0;33922
2019;5;28;1;0;31169,2
2019;5;28;2;0;29288
2019;5;28;3;0;28276,6
2019;5;28;4;0;27930
2019;5;28;5;0;28292,5
2019;5;28;6;0;30057,8
2019;5;28;7;0;32482,1
2019;5;28;8;0;33949,8
2019;5;28;9;0;36259,8
2019;5;28;10;0;37762,7
2019;5;28;11;0;39363,7
2019;5;28;12;0;40171
